date,season,location,team1,team2,score1,score2,result
1996-12-13,1997,H,San Jose Sharks,Pittsburgh Penguins,0,4,0.0
1996-12-13,1997,H,Ottawa Senators,Arizona Coyotes,2,4,0.0
1996-12-13,1997,H,Anaheim Ducks,Washington Capitals,5,4,1.0
1996-12-13,1997,H,Dallas Stars,Vancouver Canucks,2,1,1.0
1996-12-13,1997,H,Buffalo Sabres,New York Rangers,0,3,0.0
1996-12-14,1997,H,Toronto Maple Leafs,Arizona Coyotes,3,5,0.0
1996-12-14,1997,H,Tampa Bay Lightning,New York Islanders,4,1,1.0
1996-12-14,1997,H,New Jersey Devils,Montreal Canadiens,3,3,0.5
1996-12-14,1997,H,Los Angeles Kings,Washington Capitals,4,4,0.5
1996-12-14,1997,H,Carolina Hurricanes,Philadelphia Flyers,0,4,0.0
1996-12-14,1997,H,Calgary Flames,Colorado Avalanche,4,1,1.0
1996-12-14,1997,H,Boston Bruins,Buffalo Sabres,0,4,0.0
1996-12-15,1997,H,St. Louis Blues,Vancouver Canucks,0,8,0.0
1996-12-15,1997,H,Philadelphia Flyers,Boston Bruins,6,0,1.0
1996-12-15,1997,H,Ottawa Senators,Dallas Stars,0,4,0.0
1996-12-15,1997,H,Florida Panthers,Edmonton Oilers,6,3,1.0
1996-12-15,1997,H,Detroit Red Wings,Toronto Maple Leafs,3,1,1.0
1996-12-15,1997,H,Chicago Blackhawks,Pittsburgh Penguins,2,1,1.0
1996-12-16,1997,H,New York Rangers,Carolina Hurricanes,5,2,1.0
1996-12-16,1997,H,Montreal Canadiens,Tampa Bay Lightning,2,4,0.0
1996-12-16,1997,H,Calgary Flames,New Jersey Devils,0,5,0.0
1996-12-17,1997,H,San Jose Sharks,Toronto Maple Leafs,3,6,0.0
1996-12-17,1997,H,Pittsburgh Penguins,Boston Bruins,4,6,0.0
1996-12-17,1997,H,Arizona Coyotes,Washington Capitals,4,3,1.0
1996-12-17,1997,H,New York Islanders,Los Angeles Kings,4,3,1.0
1996-12-17,1997,H,Carolina Hurricanes,St. Louis Blues,5,3,1.0
1996-12-17,1997,H,Colorado Avalanche,Detroit Red Wings,4,3,1.0
1996-12-18,1997,H,Buffalo Sabres,Tampa Bay Lightning,5,3,1.0
1996-12-18,1997,H,Chicago Blackhawks,Dallas Stars,2,3,0.0
1996-12-18,1997,H,Edmonton Oilers,Colorado Avalanche,4,4,0.5
1996-12-18,1997,H,New York Rangers,Los Angeles Kings,4,0,1.0
1996-12-18,1997,H,Vancouver Canucks,New Jersey Devils,1,2,0.0
1996-12-18,1997,H,Calgary Flames,Detroit Red Wings,3,3,0.5
1996-12-19,1997,H,Ottawa Senators,Florida Panthers,5,2,1.0
1996-12-19,1997,H,Philadelphia Flyers,New York Islanders,5,0,1.0
1996-12-19,1997,H,St. Louis Blues,Pittsburgh Penguins,0,4,0.0
1996-12-19,1997,H,Boston Bruins,Tampa Bay Lightning,3,0,1.0
1996-12-20,1997,H,Edmonton Oilers,New Jersey Devils,2,3,0.0
1996-12-20,1997,H,Buffalo Sabres,Los Angeles Kings,6,2,1.0
1996-12-20,1997,H,Washington Capitals,San Jose Sharks,3,2,1.0
1996-12-20,1997,H,Chicago Blackhawks,Florida Panthers,1,3,0.0
1996-12-20,1997,H,Carolina Hurricanes,Dallas Stars,1,4,0.0
1996-12-20,1997,H,Vancouver Canucks,Detroit Red Wings,3,2,1.0
1996-12-20,1997,H,Arizona Coyotes,Toronto Maple Leafs,5,2,1.0
1996-12-20,1997,H,Anaheim Ducks,Calgary Flames,7,0,1.0
1996-12-21,1997,H,Carolina Hurricanes,Tampa Bay Lightning,6,5,1.0
1996-12-21,1997,H,Pittsburgh Penguins,San Jose Sharks,3,1,1.0
1996-12-21,1997,H,Philadelphia Flyers,St. Louis Blues,4,0,1.0
1996-12-21,1997,H,Ottawa Senators,Buffalo Sabres,2,3,0.0
1996-12-21,1997,H,New York Islanders,Dallas Stars,2,3,0.0
1996-12-21,1997,H,Montreal Canadiens,New York Rangers,2,3,0.0
1996-12-21,1997,H,Colorado Avalanche,Toronto Maple Leafs,2,6,0.0
1996-12-21,1997,H,Boston Bruins,Washington Capitals,4,3,1.0
1996-12-22,1997,H,St. Louis Blues,Los Angeles Kings,7,4,1.0
1996-12-22,1997,H,Arizona Coyotes,Calgary Flames,2,7,0.0
1996-12-22,1997,H,New York Rangers,Florida Panthers,7,3,1.0
1996-12-22,1997,H,Edmonton Oilers,Detroit Red Wings,2,6,0.0
1996-12-22,1997,H,Chicago Blackhawks,Philadelphia Flyers,2,2,0.5
1996-12-23,1997,H,Boston Bruins,Chicago Blackhawks,3,3,0.5
1996-12-23,1997,H,Colorado Avalanche,Calgary Flames,4,3,1.0
1996-12-23,1997,H,Vancouver Canucks,Edmonton Oilers,0,7,0.0
1996-12-23,1997,H,Toronto Maple Leafs,Pittsburgh Penguins,5,6,0.0
1996-12-23,1997,H,Tampa Bay Lightning,Washington Capitals,1,3,0.0
1996-12-23,1997,H,New York Islanders,Florida Panthers,3,4,0.0
1996-12-23,1997,H,New Jersey Devils,Buffalo Sabres,0,0,0.5
1996-12-23,1997,H,Montreal Canadiens,Ottawa Senators,0,6,0.0
1996-12-23,1997,H,Anaheim Ducks,Arizona Coyotes,1,2,0.0
1996-12-23,1997,H,Dallas Stars,San Jose Sharks,1,2,0.0
1996-12-26,1997,H,Los Angeles Kings,Arizona Coyotes,5,2,1.0
1996-12-26,1997,H,Buffalo Sabres,Carolina Hurricanes,5,1,1.0
1996-12-26,1997,H,Chicago Blackhawks,St. Louis Blues,4,4,0.5
1996-12-26,1997,H,Detroit Red Wings,Washington Capitals,5,4,1.0
1996-12-26,1997,H,New York Islanders,New Jersey Devils,4,1,1.0
1996-12-26,1997,H,Ottawa Senators,New York Rangers,5,2,1.0
1996-12-26,1997,H,Pittsburgh Penguins,Montreal Canadiens,3,3,0.5
1996-12-26,1997,H,San Jose Sharks,Vancouver Canucks,6,1,1.0
1996-12-26,1997,H,Tampa Bay Lightning,Florida Panthers,3,3,0.5
1996-12-27,1997,H,Edmonton Oilers,Philadelphia Flyers,4,6,0.0
1996-12-27,1997,H,Dallas Stars,Boston Bruins,6,4,1.0
1996-12-27,1997,H,Arizona Coyotes,Vancouver Canucks,7,4,1.0
1996-12-27,1997,H,St. Louis Blues,Toronto Maple Leafs,2,3,0.0
1996-12-27,1997,H,New York Rangers,Anaheim Ducks,3,2,1.0
1996-12-28,1997,H,Tampa Bay Lightning,Montreal Canadiens,4,4,0.5
1996-12-28,1997,H,Edmonton Oilers,San Jose Sharks,5,3,1.0
1996-12-28,1997,H,Pittsburgh Penguins,Buffalo Sabres,2,0,1.0
1996-12-28,1997,H,New Jersey Devils,Anaheim Ducks,5,3,1.0
1996-12-28,1997,H,New York Islanders,Detroit Red Wings,1,7,0.0
1996-12-28,1997,H,Los Angeles Kings,Colorado Avalanche,2,5,0.0
1996-12-28,1997,H,Carolina Hurricanes,Ottawa Senators,3,2,1.0
1996-12-28,1997,H,Washington Capitals,Florida Panthers,1,1,0.5
1996-12-28,1997,H,Toronto Maple Leafs,Chicago Blackhawks,5,4,1.0
1996-12-29,1997,H,Colorado Avalanche,Dallas Stars,3,2,1.0
1996-12-29,1997,H,St. Louis Blues,Boston Bruins,4,2,1.0
1996-12-29,1997,H,Florida Panthers,Montreal Canadiens,1,2,0.0
1996-12-29,1997,H,Chicago Blackhawks,Carolina Hurricanes,4,3,1.0
1996-12-29,1997,H,Calgary Flames,Philadelphia Flyers,2,4,0.0
1996-12-30,1997,H,Toronto Maple Leafs,New York Islanders,2,0,1.0
1996-12-30,1997,H,Dallas Stars,New York Rangers,2,3,0.0
1996-12-30,1997,H,Detroit Red Wings,Arizona Coyotes,3,5,0.0
1996-12-30,1997,H,Edmonton Oilers,Los Angeles Kings,2,1,1.0
1996-12-30,1997,H,Ottawa Senators,Anaheim Ducks,3,4,0.0
1996-12-30,1997,H,Pittsburgh Penguins,Washington Capitals,5,3,1.0
1996-12-31,1997,H,Tampa Bay Lightning,New York Rangers,4,2,1.0
1996-12-31,1997,H,Vancouver Canucks,Philadelphia Flyers,3,5,0.0
1996-12-31,1997,H,Buffalo Sabres,New Jersey Devils,6,5,1.0
1996-12-31,1997,H,Calgary Flames,San Jose Sharks,1,5,0.0
1996-12-31,1997,H,Chicago Blackhawks,Colorado Avalanche,1,4,0.0
1997-01-01,1997,H,Ottawa Senators,Boston Bruins,3,2,1.0
1997-01-01,1997,H,Washington Capitals,Carolina Hurricanes,3,2,1.0
1997-01-01,1997,H,Dallas Stars,Montreal Canadiens,4,6,0.0
1997-01-01,1997,H,Florida Panthers,Anaheim Ducks,0,3,0.0
1997-01-02,1997,H,New York Rangers,New York Islanders,4,3,1.0
1997-01-02,1997,H,San Jose Sharks,Philadelphia Flyers,1,4,0.0
1997-01-02,1997,H,St. Louis Blues,Montreal Canadiens,2,2,0.5
1997-01-02,1997,H,Chicago Blackhawks,Arizona Coyotes,2,4,0.0
1997-01-02,1997,H,Colorado Avalanche,Calgary Flames,3,2,1.0
1997-01-02,1997,H,Carolina Hurricanes,Boston Bruins,4,5,0.0
1997-01-02,1997,H,New Jersey Devils,Pittsburgh Penguins,1,6,0.0
1997-01-02,1997,H,Vancouver Canucks,Los Angeles Kings,4,3,1.0
1997-01-03,1997,H,Detroit Red Wings,Dallas Stars,1,2,0.0
1997-01-03,1997,H,Edmonton Oilers,Toronto Maple Leafs,4,3,1.0
1997-01-03,1997,H,Tampa Bay Lightning,Anaheim Ducks,3,2,1.0
1997-01-03,1997,H,Washington Capitals,Arizona Coyotes,3,0,1.0
1997-01-03,1997,H,Buffalo Sabres,St. Louis Blues,2,2,0.5
1997-01-03,1997,H,Ottawa Senators,New Jersey Devils,0,1,0.0
1997-01-04,1997,H,Colorado Avalanche,Philadelphia Flyers,4,4,0.5
1997-01-04,1997,H,Los Angeles Kings,Florida Panthers,0,5,0.0
1997-01-04,1997,H,Montreal Canadiens,New York Islanders,3,1,1.0
1997-01-04,1997,H,New York Rangers,Ottawa Senators,6,4,1.0
1997-01-04,1997,H,Pittsburgh Penguins,Tampa Bay Lightning,7,3,1.0
1997-01-04,1997,H,San Jose Sharks,Calgary Flames,3,4,0.0
1997-01-04,1997,H,Vancouver Canucks,Toronto Maple Leafs,7,3,1.0
1997-01-04,1997,H,Boston Bruins,Dallas Stars,3,2,1.0
1997-01-04,1997,H,Carolina Hurricanes,Washington Capitals,1,1,0.5
1997-01-05,1997,H,New Jersey Devils,St. Louis Blues,3,5,0.0
1997-01-05,1997,H,Buffalo Sabres,Arizona Coyotes,5,1,1.0
1997-01-05,1997,H,Chicago Blackhawks,Detroit Red Wings,5,5,0.5
1997-01-06,1997,H,Ottawa Senators,Tampa Bay Lightning,3,4,0.0
1997-01-06,1997,H,New York Rangers,Colorado Avalanche,2,2,0.5
1997-01-06,1997,H,Montreal Canadiens,Carolina Hurricanes,5,4,1.0
1997-01-06,1997,H,Anaheim Ducks,Vancouver Canucks,1,5,0.0
1997-01-07,1997,H,Los Angeles Kings,Vancouver Canucks,6,2,1.0
1997-01-07,1997,H,Philadelphia Flyers,Boston Bruins,7,3,1.0
1997-01-07,1997,H,Calgary Flames,Toronto Maple Leafs,4,3,1.0
1997-01-07,1997,H,New York Islanders,Pittsburgh Penguins,3,5,0.0
1997-01-07,1997,H,St. Louis Blues,Edmonton Oilers,2,5,0.0
1997-01-07,1997,H,San Jose Sharks,Buffalo Sabres,1,1,0.5
1997-01-08,1997,H,Chicago Blackhawks,Edmonton Oilers,4,1,1.0
1997-01-08,1997,H,New York Rangers,Tampa Bay Lightning,3,4,0.0
1997-01-08,1997,H,Anaheim Ducks,Florida Panthers,3,2,1.0
1997-01-08,1997,H,Dallas Stars,Detroit Red Wings,6,3,1.0
1997-01-08,1997,H,New Jersey Devils,Colorado Avalanche,1,1,0.5
1997-01-09,1997,H,Calgary Flames,Carolina Hurricanes,3,2,1.0
1997-01-09,1997,H,Washington Capitals,New York Rangers,2,0,1.0
1997-01-09,1997,H,San Jose Sharks,St. Louis Blues,3,4,0.0
1997-01-09,1997,H,Arizona Coyotes,Detroit Red Wings,4,5,0.0
1997-01-09,1997,H,Philadelphia Flyers,Tampa Bay Lightning,1,3,0.0
1997-01-09,1997,H,Ottawa Senators,Colorado Avalanche,0,2,0.0
1997-01-09,1997,H,Los Angeles Kings,Buffalo Sabres,6,3,1.0
1997-01-09,1997,H,Boston Bruins,Montreal Canadiens,5,4,1.0
1997-01-10,1997,H,Anaheim Ducks,Buffalo Sabres,5,2,1.0
1997-01-10,1997,H,Pittsburgh Penguins,New York Islanders,5,2,1.0
1997-01-10,1997,H,New Jersey Devils,Chicago Blackhawks,3,3,0.5
1997-01-10,1997,H,Dallas Stars,Arizona Coyotes,3,4,0.0
1997-01-10,1997,H,Vancouver Canucks,Carolina Hurricanes,5,3,1.0
1997-01-11,1997,H,Detroit Red Wings,Chicago Blackhawks,1,3,0.0
1997-01-11,1997,H,Toronto Maple Leafs,Colorado Avalanche,2,3,0.0
1997-01-11,1997,H,Calgary Flames,Florida Panthers,1,4,0.0
1997-01-11,1997,H,Edmonton Oilers,San Jose Sharks,1,2,0.0
1997-01-11,1997,H,Los Angeles Kings,St. Louis Blues,2,1,1.0
1997-01-11,1997,H,Montreal Canadiens,Boston Bruins,6,3,1.0
1997-01-11,1997,H,Ottawa Senators,Pittsburgh Penguins,3,3,0.5
1997-01-11,1997,H,Philadelphia Flyers,Washington Capitals,3,3,0.5
1997-01-11,1997,H,Tampa Bay Lightning,New York Islanders,4,4,0.5
1997-01-12,1997,H,Arizona Coyotes,Buffalo Sabres,2,3,0.0
1997-01-12,1997,H,Vancouver Canucks,Anaheim Ducks,2,3,0.0
1997-01-12,1997,H,Edmonton Oilers,Carolina Hurricanes,2,1,1.0
1997-01-12,1997,H,New York Rangers,New Jersey Devils,3,0,1.0
1997-01-13,1997,H,Montreal Canadiens,Dallas Stars,1,2,0.0
1997-01-13,1997,H,Boston Bruins,Ottawa Senators,3,4,0.0
1997-01-13,1997,H,Chicago Blackhawks,Tampa Bay Lightning,0,2,0.0
1997-01-13,1997,H,Washington Capitals,Toronto Maple Leafs,6,3,1.0
1997-01-13,1997,H,San Jose Sharks,Arizona Coyotes,5,4,1.0
1997-01-13,1997,H,New York Rangers,New York Islanders,2,4,0.0
1997-01-14,1997,H,New Jersey Devils,Boston Bruins,4,2,1.0
1997-01-14,1997,H,Vancouver Canucks,Florida Panthers,4,4,0.5
1997-01-14,1997,H,Pittsburgh Penguins,Dallas Stars,3,1,1.0
1997-01-14,1997,H,Philadelphia Flyers,Montreal Canadiens,3,2,1.0
1997-01-14,1997,H,Detroit Red Wings,Los Angeles Kings,3,3,0.5
1997-01-15,1997,H,Edmonton Oilers,Florida Panthers,4,0,1.0
1997-01-15,1997,H,Ottawa Senators,Washington Capitals,5,1,1.0
1997-01-15,1997,H,New York Islanders,Buffalo Sabres,1,2,0.0
1997-01-15,1997,H,Carolina Hurricanes,Pittsburgh Penguins,0,3,0.0
1997-01-15,1997,H,Toronto Maple Leafs,Los Angeles Kings,2,3,0.0
1997-01-15,1997,H,Calgary Flames,Anaheim Ducks,2,1,1.0
1997-01-15,1997,H,Colorado Avalanche,Tampa Bay Lightning,4,2,1.0
1997-01-15,1997,H,Arizona Coyotes,St. Louis Blues,1,4,0.0
1997-01-20,1997,H,New York Islanders,St. Louis Blues,4,6,0.0
1997-01-20,1997,H,Vancouver Canucks,San Jose Sharks,6,1,1.0
1997-01-20,1997,H,Montreal Canadiens,Detroit Red Wings,4,1,1.0
1997-01-20,1997,H,Carolina Hurricanes,Toronto Maple Leafs,3,1,1.0
1997-01-20,1997,H,Florida Panthers,Colorado Avalanche,2,4,0.0
1997-01-20,1997,H,Buffalo Sabres,Chicago Blackhawks,2,1,1.0
1997-01-20,1997,H,Boston Bruins,Washington Capitals,2,3,0.0
1997-01-21,1997,H,Tampa Bay Lightning,Colorado Avalanche,3,2,1.0
1997-01-21,1997,H,Pittsburgh Penguins,Calgary Flames,4,2,1.0
1997-01-21,1997,H,Philadelphia Flyers,Dallas Stars,3,3,0.5
1997-01-21,1997,H,New York Rangers,Edmonton Oilers,4,4,0.5
1997-01-21,1997,H,Los Angeles Kings,New Jersey Devils,1,4,0.0
1997-01-22,1997,H,Toronto Maple Leafs,Calgary Flames,5,3,1.0
1997-01-22,1997,H,San Jose Sharks,Los Angeles Kings,7,2,1.0
1997-01-22,1997,H,Ottawa Senators,Boston Bruins,1,4,0.0
1997-01-22,1997,H,New York Islanders,Edmonton Oilers,8,1,1.0
1997-01-22,1997,H,Anaheim Ducks,New Jersey Devils,3,1,1.0
1997-01-22,1997,H,Carolina Hurricanes,Florida Panthers,2,1,1.0
1997-01-22,1997,H,Detroit Red Wings,Philadelphia Flyers,2,2,0.5
1997-01-22,1997,H,Chicago Blackhawks,Vancouver Canucks,3,4,0.0
1997-01-22,1997,H,Buffalo Sabres,Montreal Canadiens,6,1,1.0
1997-01-22,1997,H,Washington Capitals,New York Rangers,3,5,0.0
1997-01-23,1997,H,St. Louis Blues,Vancouver Canucks,4,3,1.0
1997-01-23,1997,H,Pittsburgh Penguins,Colorado Avalanche,3,4,0.0
1997-01-23,1997,H,Arizona Coyotes,Anaheim Ducks,6,3,1.0
1997-01-23,1997,H,Boston Bruins,Florida Panthers,1,4,0.0
1997-01-24,1997,H,Buffalo Sabres,Edmonton Oilers,1,3,0.0
1997-01-24,1997,H,Chicago Blackhawks,Toronto Maple Leafs,1,2,0.0
1997-01-24,1997,H,Carolina Hurricanes,New York Islanders,2,5,0.0
1997-01-24,1997,H,San Jose Sharks,New Jersey Devils,1,3,0.0
1997-01-24,1997,H,Washington Capitals,Dallas Stars,2,5,0.0
1997-01-24,1997,H,Ottawa Senators,Calgary Flames,2,2,0.5
1997-01-25,1997,H,Arizona Coyotes,Vancouver Canucks,4,0,1.0
1997-01-25,1997,H,Philadelphia Flyers,Detroit Red Wings,1,4,0.0
1997-01-25,1997,H,Toronto Maple Leafs,Dallas Stars,1,5,0.0
1997-01-25,1997,H,Pittsburgh Penguins,New York Rangers,4,7,0.0
1997-01-25,1997,H,New York Islanders,Chicago Blackhawks,3,2,1.0
1997-01-25,1997,H,Montreal Canadiens,St. Louis Blues,1,8,0.0
1997-01-25,1997,H,Los Angeles Kings,Anaheim Ducks,2,2,0.5
1997-01-25,1997,H,Florida Panthers,Tampa Bay Lightning,3,2,1.0
1997-01-25,1997,H,Buffalo Sabres,Carolina Hurricanes,1,5,0.0
1997-01-25,1997,H,Boston Bruins,Colorado Avalanche,4,1,1.0
1997-01-26,1997,H,Washington Capitals,Edmonton Oilers,1,3,0.0
1997-01-26,1997,H,Montreal Canadiens,Pittsburgh Penguins,2,5,0.0
1997-01-27,1997,H,Vancouver Canucks,San Jose Sharks,5,2,1.0
1997-01-27,1997,H,Toronto Maple Leafs,Colorado Avalanche,2,5,0.0
1997-01-27,1997,H,St. Louis Blues,Anaheim Ducks,1,4,0.0
1997-01-27,1997,H,Ottawa Senators,Tampa Bay Lightning,5,3,1.0
1997-01-27,1997,H,New York Rangers,Chicago Blackhawks,1,2,0.0
1997-01-27,1997,H,Dallas Stars,Los Angeles Kings,7,2,1.0
1997-01-28,1997,H,Calgary Flames,New York Islanders,4,3,1.0
1997-01-28,1997,H,Florida Panthers,Montreal Canadiens,5,1,1.0
1997-01-28,1997,H,Philadelphia Flyers,Arizona Coyotes,4,1,1.0
1997-01-29,1997,H,Colorado Avalanche,Los Angeles Kings,6,3,1.0
1997-01-29,1997,H,Buffalo Sabres,Pittsburgh Penguins,3,1,1.0
1997-01-29,1997,H,Edmonton Oilers,San Jose Sharks,3,1,1.0
1997-01-29,1997,H,Dallas Stars,Anaheim Ducks,3,1,1.0
1997-01-29,1997,H,Detroit Red Wings,Arizona Coyotes,0,3,0.0
1997-01-29,1997,H,Washington Capitals,Philadelphia Flyers,1,2,0.0
1997-01-29,1997,H,Toronto Maple Leafs,St. Louis Blues,0,4,0.0
1997-01-29,1997,H,New Jersey Devils,Ottawa Senators,1,1,0.5
1997-01-30,1997,H,Los Angeles Kings,Carolina Hurricanes,5,3,1.0
1997-01-30,1997,H,Calgary Flames,San Jose Sharks,3,6,0.0
1997-01-30,1997,H,Florida Panthers,Boston Bruins,3,1,1.0
1997-01-30,1997,H,Tampa Bay Lightning,Montreal Canadiens,1,4,0.0
1997-01-30,1997,H,Ottawa Senators,St. Louis Blues,2,5,0.0
1997-01-30,1997,H,Vancouver Canucks,New York Islanders,2,1,1.0
1997-01-31,1997,H,Edmonton Oilers,New York Islanders,1,0,1.0
1997-01-31,1997,H,Buffalo Sabres,Dallas Stars,3,1,1.0
1997-01-31,1997,H,New Jersey Devils,Toronto Maple Leafs,3,3,0.5
1997-01-31,1997,H,Anaheim Ducks,Carolina Hurricanes,6,3,1.0
1997-02-01,1997,H,San Jose Sharks,Colorado Avalanche,2,1,1.0
1997-02-01,1997,H,Pittsburgh Penguins,Arizona Coyotes,4,1,1.0
1997-02-01,1997,H,Philadelphia Flyers,New York Rangers,2,4,0.0
1997-02-01,1997,H,Los Angeles Kings,Chicago Blackhawks,2,3,0.0
1997-02-01,1997,H,Florida Panthers,Washington Capitals,1,3,0.0
1997-02-01,1997,H,Calgary Flames,Vancouver Canucks,3,0,1.0
1997-02-01,1997,H,Toronto Maple Leafs,Ottawa Senators,1,2,0.0
