date,season,location,team1,team2,score1,score2,result
1926-09-19,1926,H,GB,DPN,21,0,1.0
1926-09-19,1926,H,MIL,CHI,7,10,0.0
1926-09-19,1926,H,ARI,COL,14,0,1.0
1926-09-19,1926,H,DUL,KCB,7,0,1.0
1926-09-25,1926,H,FYJ,AKR,6,6,0.5
1926-09-26,1926,H,GB,CHI,6,6,0.5
1926-09-26,1926,H,PRV,BRL,13,0,1.0
1926-09-26,1926,H,BFF,AKR,7,0,1.0
1926-09-26,1926,H,MIL,DPN,6,0,1.0
1926-09-26,1926,H,CBD,COL,2,14,0.0
1926-09-26,1926,H,ARI,LAB,15,0,1.0
1926-09-26,1926,H,HRT,NYG,0,21,0.0
1926-09-26,1926,H,RAC,HAM,6,3,1.0
1926-10-02,1926,H,FYJ,HRT,13,0,1.0
1926-10-03,1926,H,DPN,CHI,7,10,0.0
1926-10-03,1926,H,PTB,COL,3,0,1.0
1926-10-03,1926,H,BFF,DAY,0,3,0.0
1926-10-03,1926,H,GB,DUL,0,0,0.5
1926-10-03,1926,H,HRT,FYJ,0,10,0.0
1926-10-03,1926,H,AKR,HAM,17,0,1.0
1926-10-03,1926,H,MIL,LAB,0,6,0.0
1926-10-03,1926,H,CBD,LOU,13,0,1.0
1926-10-03,1926,H,PRV,NYG,6,7,0.0
1926-10-03,1926,H,ARI,RAC,20,0,1.0
1926-10-09,1926,H,FYJ,BFF,30,0,1.0
1926-10-10,1926,H,PRV,COL,19,0,1.0
1926-10-10,1926,H,DPN,KCB,10,0,1.0
1926-10-10,1926,H,RAC,MIL,2,13,0.0
1926-10-10,1926,H,AKR,CBD,0,0,0.5
1926-10-10,1926,H,CHI,NYG,7,0,1.0
1926-10-10,1926,H,BRL,HRT,6,0,1.0
1926-10-10,1926,H,PTB,DAY,24,6,1.0
1926-10-10,1926,H,GB,ARI,7,13,0.0
1926-10-10,1926,H,HAM,DUL,0,26,0.0
1926-10-16,1926,H,BRL,PTB,0,21,0.0
1926-10-16,1926,H,COL,KCB,0,9,0.0
1926-10-16,1926,H,FYJ,NYG,6,0,1.0
1926-10-17,1926,H,NYG,FYJ,0,6,0.0
1926-10-17,1926,H,RAC,DUL,0,21,0.0
1926-10-17,1926,H,PTB,BRL,14,0,1.0
1926-10-17,1926,H,GB,MIL,7,0,1.0
1926-10-17,1926,H,DPN,LOU,47,0,1.0
1926-10-17,1926,H,DAY,BFF,6,7,0.0
1926-10-17,1926,H,CBD,LAB,13,16,0.0
1926-10-17,1926,H,ARI,CHI,0,16,0.0
1926-10-23,1926,H,BRL,COL,20,12,1.0
1926-10-23,1926,H,FYJ,CBD,17,0,1.0
1926-10-24,1926,H,NYG,KCB,13,0,1.0
1926-10-24,1926,H,BFF,LAB,0,0,0.5
1926-10-24,1926,H,HRT,BRL,16,6,1.0
1926-10-24,1926,H,GB,RAC,35,0,1.0
1926-10-24,1926,H,PRV,PTB,14,0,1.0
1926-10-24,1926,H,DPN,AKR,25,0,1.0
1926-10-24,1926,H,MIL,ARI,2,3,0.0
1926-10-24,1926,H,CHI,DUL,24,6,1.0
1926-10-30,1926,H,FYJ,PRV,6,7,0.0
1926-10-31,1926,H,PTB,BFF,14,0,1.0
1926-10-31,1926,H,HRT,KCB,2,7,0.0
1926-10-31,1926,H,PRV,FYJ,3,6,0.0
1926-10-31,1926,H,ARI,GB,0,3,0.0
1926-10-31,1926,H,DPN,CBD,6,0,1.0
1926-10-31,1926,H,MIL,DUL,6,7,0.0
1926-10-31,1926,H,CHI,AKR,17,0,1.0
1926-11-02,1926,H,NYG,CBD,7,7,0.5
1926-11-06,1926,H,FYJ,ARI,33,7,1.0
1926-11-07,1926,H,CHI,LOU,34,0,1.0
1926-11-07,1926,H,PTB,AKR,34,0,1.0
1926-11-07,1926,H,HRT,CBD,16,7,1.0
1926-11-07,1926,H,NYG,ARI,20,0,1.0
1926-11-07,1926,H,DPN,DUL,0,0,0.5
1926-11-07,1926,H,MIL,GB,0,21,0.0
1926-11-07,1926,H,BRL,KCB,9,10,0.0
1926-11-07,1926,H,PRV,LAB,6,7,0.0
1926-11-07,1926,H,BFF,COL,26,0,1.0
1926-11-11,1926,H,NYG,DUL,14,13,1.0
1926-11-11,1926,H,CHI,ARI,10,0,1.0
1926-11-11,1926,H,PRV,CBD,21,2,1.0
1926-11-11,1926,H,PTB,LAB,10,0,1.0
1926-11-13,1926,H,FYJ,DUL,10,0,1.0
1926-11-14,1926,H,PTB,DUL,13,0,1.0
1926-11-14,1926,H,DPN,DAY,0,0,0.5
1926-11-14,1926,H,BRL,CBD,19,0,1.0
1926-11-14,1926,H,CHI,MIL,10,7,1.0
1926-11-14,1926,H,PRV,KCB,0,22,0.0
1926-11-14,1926,H,HRT,BFF,7,13,0.0
1926-11-14,1926,H,GB,LOU,14,0,1.0
1926-11-14,1926,H,NYG,LAB,0,6,0.0
1926-11-20,1926,H,FYJ,DAY,35,0,1.0
1926-11-21,1926,H,BFF,KCB,0,2,0.0
1926-11-21,1926,H,PTB,HAM,7,0,1.0
1926-11-21,1926,H,HRT,DAY,16,0,1.0
1926-11-21,1926,H,CBD,DUL,2,10,0.0
1926-11-21,1926,H,NYG,PRV,21,0,1.0
1926-11-21,1926,H,BRL,LAB,0,20,0.0
1926-11-21,1926,H,CHI,GB,19,13,1.0
1926-11-25,1926,H,BRL,NYG,0,17,0.0
1926-11-25,1926,H,CHI,ARI,0,0,0.5
1926-11-25,1926,H,DPN,LAB,6,9,0.0
1926-11-25,1926,H,CBD,AKR,0,0,0.5
1926-11-25,1926,H,FYJ,GB,20,14,1.0
1926-11-25,1926,H,PTB,PRV,8,0,1.0
1926-11-27,1926,H,HRT,DUL,0,16,0.0
1926-11-27,1926,H,FYJ,DPN,7,6,1.0
1926-11-28,1926,H,NYG,BRL,27,0,1.0
1926-11-28,1926,H,CHI,CBD,35,0,1.0
1926-11-28,1926,H,PRV,DUL,0,0,0.5
1926-11-28,1926,H,DPN,GB,0,7,0.0
1926-11-28,1926,H,ARI,KCB,2,7,0.0
1926-11-28,1926,H,PTB,BFF,0,0,0.5
1926-12-04,1926,H,CHI,FYJ,6,7,0.0
1926-12-05,1926,H,KCB,LAB,7,3,1.0
1926-12-11,1926,H,PRV,FYJ,0,24,0.0
1926-12-12,1926,H,KCB,DUL,12,7,1.0
1926-12-12,1926,H,PTB,CHI,7,9,0.0
1926-12-18,1926,H,PTB,FYJ,0,0,0.5
1926-12-19,1926,H,GB,CHI,3,3,0.5
1927-09-18,1927,H,GB,DAY,14,0,1.0
1927-09-24,1927,H,FYJ,DAY,3,6,0.0
1927-09-25,1927,H,PTB,BFF,22,0,1.0
1927-09-25,1927,H,ARI,CHI,0,9,0.0
1927-09-25,1927,H,GB,CIB,12,7,1.0
1927-09-25,1927,H,PRV,NYG,0,8,0.0
1927-10-02,1927,H,ARI,PTB,19,7,1.0
1927-10-02,1927,H,PRV,BFF,5,0,1.0
1927-10-02,1927,H,GB,CHI,6,7,0.0
1927-10-02,1927,H,DAY,NYA,3,6,0.0
1927-10-02,1927,H,CIB,NYG,0,0,0.5
1927-10-08,1927,H,FYJ,DAY,0,0,0.5
1927-10-09,1927,H,ARI,DAY,7,0,1.0
1927-10-09,1927,H,PTB,NYG,0,19,0.0
1927-10-09,1927,H,CIB,NYA,7,13,0.0
1927-10-09,1927,H,GB,DUL,20,0,1.0
1927-10-12,1927,H,BFF,NYA,8,19,0.0
1927-10-15,1927,H,FYJ,BFF,54,0,1.0
1927-10-16,1927,H,PRV,PTB,3,6,0.0
1927-10-16,1927,H,NYG,CIB,0,6,0.0
1927-10-16,1927,H,CHI,NYA,12,0,1.0
1927-10-16,1927,H,GB,ARI,13,0,1.0
1927-10-16,1927,H,BFF,FYJ,0,23,0.0
1927-10-22,1927,H,FYJ,NYG,0,13,0.0
1927-10-23,1927,H,NYG,FYJ,27,0,1.0
1927-10-23,1927,H,PRV,DAY,7,0,1.0
1927-10-23,1927,H,PTB,DUL,0,27,0.0
1927-10-23,1927,H,CHI,CIB,14,12,1.0
1927-10-23,1927,H,GB,NYA,13,0,1.0
1927-10-29,1927,H,FYJ,PRV,7,20,0.0
1927-10-30,1927,H,NYG,PTB,16,0,1.0
1927-10-30,1927,H,CHI,DAY,14,6,1.0
1927-10-30,1927,H,PRV,FYJ,14,0,1.0
1927-10-30,1927,H,CIB,DUL,21,20,1.0
1927-10-30,1927,H,ARI,NYA,6,7,0.0
1927-11-05,1927,H,FYJ,PTB,10,0,1.0
1927-11-06,1927,H,PTB,FYJ,9,0,1.0
1927-11-06,1927,H,CHI,PRV,0,0,0.5
1927-11-06,1927,H,ARI,GB,6,6,0.5
1927-11-06,1927,H,CIB,NYA,15,0,1.0
1927-11-06,1927,H,NYG,DUL,21,0,1.0
1927-11-08,1927,H,NYG,PRV,25,0,1.0
1927-11-08,1927,H,NYA,CHI,26,6,1.0
1927-11-11,1927,H,PTB,NYA,12,19,0.0
1927-11-12,1927,H,FYJ,CIB,22,0,1.0
1927-11-13,1927,H,CIB,FYJ,37,0,1.0
1927-11-13,1927,H,CHI,PTB,30,12,1.0
1927-11-13,1927,H,PRV,DUL,13,7,1.0
1927-11-13,1927,H,GB,DAY,6,0,1.0
1927-11-13,1927,H,NYA,ARI,20,6,1.0
1927-11-19,1927,H,FYJ,ARI,12,8,1.0
1927-11-20,1927,H,PTB,DUL,6,0,1.0
1927-11-20,1927,H,NYG,ARI,28,7,1.0
1927-11-20,1927,H,PRV,CIB,0,22,0.0
1927-11-20,1927,H,CHI,GB,14,6,1.0
1927-11-24,1927,H,CHI,ARI,0,3,0.0
1927-11-24,1927,H,NYA,CIB,19,30,0.0
1927-11-24,1927,H,PTB,PRV,6,0,1.0
1927-11-24,1927,H,FYJ,GB,9,17,0.0
1927-11-26,1927,H,DUL,FYJ,0,6,0.0
1927-11-27,1927,H,NYG,CHI,13,7,1.0
1927-11-27,1927,H,PRV,NYA,14,7,1.0
1927-11-27,1927,H,ARI,CIB,7,32,0.0
1927-12-03,1927,H,NYA,PRV,0,9,0.0
1927-12-03,1927,H,CHI,FYJ,0,0,0.5
1927-12-03,1927,H,CIB,DUL,20,0,1.0
1927-12-04,1927,H,PRV,PTB,20,0,1.0
1927-12-04,1927,H,NYG,NYA,14,0,1.0
1927-12-04,1927,H,CHI,FYJ,9,0,1.0
1927-12-10,1927,H,NYA,FYJ,6,6,0.5
1927-12-11,1927,H,NYG,NYA,13,0,1.0
1927-12-11,1927,H,CHI,DUL,27,14,1.0
1928-09-23,1928,H,ARI,CHI,0,15,0.0
1928-09-23,1928,H,GB,FYJ,9,19,0.0
1928-09-29,1928,H,FYJ,DAY,6,0,1.0
1928-09-30,1928,H,PTB,NYG,6,12,0.0
1928-09-30,1928,H,PRV,NYA,20,7,1.0
1928-09-30,1928,H,GB,CHI,12,12,0.5
1928-10-07,1928,H,PRV,FYJ,6,10,0.0
1928-10-07,1928,H,ARI,DAY,7,0,1.0
1928-10-07,1928,H,GB,NYG,0,6,0.0
1928-10-07,1928,H,PTB,NYA,9,7,1.0
1928-10-13,1928,H,FYJ,NYA,0,13,0.0
1928-10-14,1928,H,PRV,DAY,28,0,1.0
1928-10-14,1928,H,CHI,NYG,13,0,1.0
1928-10-14,1928,H,GB,ARI,20,0,1.0
1928-10-14,1928,H,NYA,DWL,12,35,0.0
1928-10-20,1928,H,FYJ,DAY,13,9,1.0
1928-10-21,1928,H,CHI,GB,6,16,0.0
1928-10-21,1928,H,NYA,PRV,6,12,0.0
1928-10-21,1928,H,DWL,NYG,28,0,1.0
1928-10-28,1928,H,NYA,NYG,7,10,0.0
1928-10-28,1928,H,CHI,DWL,0,6,0.0
1928-10-28,1928,H,PRV,PTB,13,6,1.0
1928-10-28,1928,H,GB,DAY,17,0,1.0
1928-11-03,1928,H,FYJ,DWL,25,7,1.0
1928-11-04,1928,H,PRV,DWL,7,0,1.0
1928-11-04,1928,H,CHI,NYA,27,0,1.0
1928-11-04,1928,H,PTB,GB,14,26,0.0
1928-11-04,1928,H,NYG,FYJ,0,0,0.5
1928-11-06,1928,H,NYG,PTB,13,7,1.0
1928-11-10,1928,H,FYJ,PTB,19,0,1.0
1928-11-11,1928,H,NYG,DWL,19,19,0.5
1928-11-11,1928,H,PTB,FYJ,0,24,0.0
1928-11-11,1928,H,GB,NYA,0,0,0.5
1928-11-11,1928,H,CHI,DAY,27,0,1.0
1928-11-17,1928,H,FYJ,PRV,6,6,0.5
1928-11-18,1928,H,DWL,NYA,13,0,1.0
1928-11-18,1928,H,CHI,PTB,13,6,1.0
1928-11-18,1928,H,NYG,GB,0,7,0.0
1928-11-18,1928,H,PRV,FYJ,6,0,1.0
1928-11-24,1928,H,FYJ,ARI,19,0,1.0
1928-11-25,1928,H,NYA,ARI,19,0,1.0
1928-11-25,1928,H,DWL,CHI,14,7,1.0
1928-11-25,1928,H,PRV,NYG,16,0,1.0
1928-11-25,1928,H,PTB,GB,26,0,1.0
1928-11-29,1928,H,FYJ,GB,2,0,1.0
1928-11-29,1928,H,PTB,PRV,0,7,0.0
1928-11-29,1928,H,CHI,ARI,34,0,1.0
1928-11-29,1928,H,DWL,DAY,33,0,1.0
1928-12-02,1928,H,PRV,GB,7,7,0.5
1928-12-02,1928,H,CHI,FYJ,28,6,1.0
1928-12-02,1928,H,NYG,NYA,13,19,0.0
1928-12-08,1928,H,NYG,FYJ,0,7,0.0
1928-12-09,1928,H,CHI,GB,0,6,0.0
1928-12-09,1928,H,NYA,DWL,6,34,0.0
1928-12-15,1928,H,CHI,FYJ,0,19,0.0
1928-12-16,1928,H,NYA,NYG,7,6,1.0
1929-09-22,1929,H,MNN,CHI,6,19,0.0
1929-09-22,1929,H,GB,DAY,9,0,1.0
1929-09-28,1929,H,FYJ,DAY,14,7,1.0
1929-09-29,1929,H,PRV,DAY,41,0,1.0
1929-09-29,1929,H,BFF,ARI,3,9,0.0
1929-09-29,1929,H,GB,CHI,23,0,1.0
1929-09-29,1929,H,TOR,NYG,0,0,0.5
1929-10-05,1929,H,FYJ,BFF,19,0,1.0
1929-10-06,1929,H,BFF,FYJ,0,13,0.0
1929-10-06,1929,H,GB,ARI,9,2,1.0
1929-10-06,1929,H,MNN,CHI,6,7,0.0
1929-10-06,1929,H,TOR,PTB,7,0,1.0
1929-10-06,1929,H,PRV,NYG,0,7,0.0
1929-10-06,1929,H,SIS,DAY,12,0,1.0
1929-10-13,1929,H,MNN,ARI,14,7,1.0
1929-10-13,1929,H,BFF,CHI,0,16,0.0
1929-10-13,1929,H,PTB,DAY,41,0,1.0
1929-10-13,1929,H,PRV,TOR,7,0,1.0
1929-10-13,1929,H,NYG,SIS,19,9,1.0
1929-10-13,1929,H,GB,FYJ,14,2,1.0
1929-10-19,1929,H,FYJ,TOR,6,6,0.5
1929-10-20,1929,H,PTB,TOR,13,19,0.0
1929-10-20,1929,H,GB,MNN,24,0,1.0
1929-10-20,1929,H,PRV,BFF,7,7,0.5
1929-10-20,1929,H,CHI,ARI,0,0,0.5
1929-10-20,1929,H,NYG,FYJ,32,0,1.0
1929-10-26,1929,H,FYJ,SIS,6,6,0.5
1929-10-27,1929,H,NYG,PRV,19,0,1.0
1929-10-27,1929,H,ARI,GB,6,7,0.0
1929-10-27,1929,H,CHI,MNN,27,0,1.0
1929-10-27,1929,H,PTB,BFF,14,6,1.0
1929-10-27,1929,H,SIS,FYJ,0,3,0.0
1929-10-29,1929,H,PTB,TOR,6,0,1.0
1929-11-02,1929,H,FYJ,ARI,8,0,1.0
1929-11-03,1929,H,MNN,GB,6,16,0.0
1929-11-03,1929,H,SIS,TOR,0,0,0.5
1929-11-03,1929,H,CHI,NYG,14,26,0.0
1929-11-05,1929,H,BFF,NYG,6,45,0.0
1929-11-05,1929,H,SIS,PRV,7,7,0.5
1929-11-06,1929,H,PRV,ARI,0,16,0.0
1929-11-09,1929,H,FYJ,PRV,7,0,1.0
1929-11-10,1929,H,ARI,MNN,8,0,1.0
1929-11-10,1929,H,NYG,TOR,22,0,1.0
1929-11-10,1929,H,SIS,PTB,14,6,1.0
1929-11-10,1929,H,PRV,FYJ,6,7,0.0
1929-11-10,1929,H,CHI,GB,0,14,0.0
1929-11-16,1929,H,FYJ,CHI,20,14,1.0
1929-11-17,1929,H,NYG,CHI,34,0,1.0
1929-11-17,1929,H,PRV,MNN,19,16,1.0
1929-11-17,1929,H,TOR,FYJ,0,0,0.5
1929-11-17,1929,H,ARI,GB,0,12,0.0
1929-11-17,1929,H,PTB,BFF,12,7,1.0
1929-11-23,1929,H,FYJ,MNN,24,0,1.0
1929-11-24,1929,H,SIS,MNN,34,0,1.0
1929-11-24,1929,H,ARI,DAY,19,0,1.0
1929-11-24,1929,H,NYG,GB,6,20,0.0
1929-11-24,1929,H,PRV,PTB,20,6,1.0
1929-11-24,1929,H,CHI,BFF,7,19,0.0
1929-11-28,1929,H,CHI,ARI,6,40,0.0
1929-11-28,1929,H,SIS,NYG,7,21,0.0
1929-11-28,1929,H,GB,FYJ,0,0,0.5
1929-12-01,1929,H,TOR,SIS,3,0,1.0
1929-12-01,1929,H,CHI,FYJ,0,0,0.5
1929-12-01,1929,H,PRV,GB,0,25,0.0
1929-12-01,1929,H,NYG,ARI,24,21,1.0
1929-12-07,1929,H,NYG,FYJ,12,0,1.0
1929-12-08,1929,H,NYG,FYJ,31,0,1.0
1929-12-08,1929,H,CHI,GB,0,25,0.0
1929-12-08,1929,H,TOR,ARI,0,26,0.0
1929-12-15,1929,H,CHI,NYG,9,14,0.0
1930-09-14,1930,H,DET,TOR,13,6,1.0
1930-09-17,1930,H,TOR,NYG,0,32,0.0
1930-09-21,1930,H,CHI,BKN,0,0,0.5
1930-09-21,1930,H,SIS,TOR,12,6,1.0
1930-09-21,1930,H,GB,ARI,14,0,1.0
1930-09-23,1930,H,TOR,FYJ,6,13,0.0
1930-09-24,1930,H,DET,BKN,12,0,1.0
1930-09-27,1930,H,FYJ,SIS,7,3,1.0
1930-09-28,1930,H,MNN,ARI,7,7,0.5
1930-09-28,1930,H,PRV,NYG,7,27,0.0
1930-09-28,1930,H,SIS,FYJ,21,0,1.0
1930-09-28,1930,H,GB,CHI,7,0,1.0
1930-10-01,1930,H,TOR,SIS,7,7,0.5
1930-10-01,1930,H,PRV,FYJ,14,0,1.0
1930-10-04,1930,H,FYJ,TOR,0,19,0.0
1930-10-05,1930,H,PRV,TOR,14,0,1.0
1930-10-05,1930,H,GB,NYG,14,7,1.0
1930-10-05,1930,H,DET,ARI,0,0,0.5
1930-10-05,1930,H,MNN,CHI,0,20,0.0
1930-10-05,1930,H,SIS,BKN,0,20,0.0
1930-10-08,1930,H,TOR,ARI,0,13,0.0
1930-10-08,1930,H,DET,FYJ,39,7,1.0
1930-10-12,1930,H,CHI,NYG,0,12,0.0
1930-10-12,1930,H,PRV,ARI,9,7,1.0
1930-10-12,1930,H,MNN,DET,13,0,1.0
1930-10-12,1930,H,GB,FYJ,27,12,1.0
1930-10-12,1930,H,BKN,TOR,32,0,1.0
1930-10-16,1930,H,NYG,ARI,25,12,1.0
1930-10-18,1930,H,FYJ,BKN,7,14,0.0
1930-10-19,1930,H,NYG,FYJ,53,0,1.0
1930-10-19,1930,H,PRV,SIS,7,6,1.0
1930-10-19,1930,H,MNN,GB,0,13,0.0
1930-10-19,1930,H,ARI,CHI,6,32,0.0
1930-10-19,1930,H,TOR,BKN,0,14,0.0
1930-10-22,1930,H,DET,CHI,7,6,1.0
1930-10-25,1930,H,FYJ,ARI,7,34,0.0
1930-10-26,1930,H,TOR,SIS,0,6,0.0
1930-10-26,1930,H,ARI,DET,23,13,1.0
1930-10-26,1930,H,CHI,FYJ,13,7,1.0
1930-10-26,1930,H,GB,MNN,19,0,1.0
1930-10-26,1930,H,NYG,PRV,25,0,1.0
1930-10-30,1930,H,NYG,TOR,34,7,1.0
1930-11-02,1930,H,NYG,SIS,9,7,1.0
1930-11-02,1930,H,CHI,MNN,20,7,1.0
1930-11-02,1930,H,ARI,FYJ,6,0,1.0
1930-11-02,1930,H,GB,DET,47,13,1.0
1930-11-02,1930,H,PRV,BKN,3,0,1.0
1930-11-05,1930,H,DET,NYG,6,19,0.0
1930-11-08,1930,H,FYJ,PRV,20,7,1.0
1930-11-09,1930,H,BKN,MNN,34,0,1.0
1930-11-09,1930,H,CHI,GB,12,13,0.0
1930-11-09,1930,H,PRV,FYJ,7,7,0.5
1930-11-09,1930,H,SIS,DET,13,13,0.5
1930-11-09,1930,H,ARI,NYG,7,13,0.0
1930-11-15,1930,H,DET,FYJ,6,7,0.0
1930-11-16,1930,H,ARI,GB,13,6,1.0
1930-11-16,1930,H,NYG,CHI,0,12,0.0
1930-11-22,1930,H,CHI,FYJ,13,6,1.0
1930-11-23,1930,H,PRV,MNN,10,0,1.0
1930-11-23,1930,H,BKN,SIS,0,6,0.0
1930-11-23,1930,H,NYG,GB,13,6,1.0
1930-11-27,1930,H,SIS,NYG,7,6,1.0
1930-11-27,1930,H,BKN,PRV,33,12,1.0
1930-11-27,1930,H,CHI,ARI,6,0,1.0
1930-11-27,1930,H,GB,FYJ,25,7,1.0
1930-11-30,1930,H,CHI,DET,14,6,1.0
1930-11-30,1930,H,SIS,GB,7,37,0.0
1930-11-30,1930,H,BKN,NYG,7,6,1.0
1930-12-06,1930,H,FYJ,NYG,6,14,0.0
1930-12-07,1930,H,BKN,NYG,0,13,0.0
1930-12-07,1930,H,DET,MNN,42,0,1.0
1930-12-07,1930,H,CHI,GB,21,0,1.0
1930-12-14,1930,H,DET,GB,6,6,0.5
1931-09-13,1931,H,DET,BKN,14,0,1.0
1931-09-13,1931,H,GB,CLI,26,0,1.0
1931-09-18,1931,H,CHI,CLI,21,0,1.0
1931-09-20,1931,H,GB,BKN,32,6,1.0
1931-09-23,1931,H,DET,ARI,13,3,1.0
1931-09-26,1931,H,CLI,BKN,6,0,1.0
1931-09-27,1931,H,PRV,NYG,6,14,0.0
1931-09-27,1931,H,GB,CHI,7,0,1.0
1931-09-30,1931,H,DET,NYG,14,6,1.0
1931-10-02,1931,H,FYJ,BKN,0,20,0.0
1931-10-04,1931,H,PRV,FYJ,0,0,0.5
1931-10-04,1931,H,SIS,BKN,9,7,1.0
1931-10-04,1931,H,GB,NYG,27,7,1.0
1931-10-07,1931,H,DET,CLI,6,0,1.0
1931-10-10,1931,H,FYJ,PRV,0,6,0.0
1931-10-11,1931,H,CHI,NYG,6,0,1.0
1931-10-11,1931,H,BKN,SIS,18,6,1.0
1931-10-11,1931,H,GB,ARI,26,7,1.0
1931-10-15,1931,H,DET,FYJ,19,0,1.0
1931-10-18,1931,H,BKN,DET,0,19,0.0
1931-10-18,1931,H,NYG,SIS,7,0,1.0
1931-10-18,1931,H,GB,FYJ,15,0,1.0
1931-10-18,1931,H,PRV,CLI,6,13,0.0
1931-10-18,1931,H,CHI,ARI,26,13,1.0
1931-10-25,1931,H,SIS,DET,7,20,0.0
1931-10-25,1931,H,GB,PRV,48,20,1.0
1931-10-25,1931,H,NYG,BKN,27,0,1.0
1931-10-25,1931,H,CHI,FYJ,12,13,0.0
1931-10-31,1931,H,FYJ,DET,0,14,0.0
1931-11-01,1931,H,BKN,ARI,7,14,0.0
1931-11-01,1931,H,SIS,PRV,7,7,0.5
1931-11-01,1931,H,NYG,DET,14,0,1.0
1931-11-01,1931,H,CHI,GB,2,6,0.0
1931-11-04,1931,H,SIS,BKN,13,0,1.0
1931-11-08,1931,H,NYG,FYJ,13,0,1.0
1931-11-08,1931,H,CHI,DET,9,6,1.0
1931-11-08,1931,H,CLI,ARI,6,14,0.0
1931-11-08,1931,H,PRV,BKN,7,0,1.0
1931-11-08,1931,H,GB,SIS,26,0,1.0
1931-11-11,1931,H,DET,SIS,14,12,1.0
1931-11-15,1931,H,NYG,CHI,6,12,0.0
1931-11-15,1931,H,ARI,GB,21,13,1.0
1931-11-15,1931,H,DET,CLI,14,6,1.0
1931-11-15,1931,H,PRV,SIS,6,0,1.0
1931-11-21,1931,H,PRV,CLI,13,7,1.0
1931-11-22,1931,H,NYG,GB,10,14,0.0
1931-11-22,1931,H,ARI,DET,20,19,1.0
1931-11-22,1931,H,BKN,CHI,0,26,0.0
1931-11-22,1931,H,SIS,CLI,16,7,1.0
1931-11-26,1931,H,SIS,NYG,9,6,1.0
1931-11-26,1931,H,CHI,ARI,18,7,1.0
1931-11-26,1931,H,PRV,GB,7,38,0.0
1931-11-28,1931,H,ARI,CLI,21,0,1.0
1931-11-29,1931,H,DET,CHI,3,0,1.0
1931-11-29,1931,H,BKN,GB,0,7,0.0
1931-11-29,1931,H,NYG,PRV,0,0,0.5
1931-12-06,1931,H,CHI,GB,7,6,1.0
1931-12-06,1931,H,BKN,NYG,6,19,0.0
1931-12-13,1931,H,CHI,NYG,6,25,0.0
1932-09-18,1932,H,GB,ARI,15,7,1.0
1932-09-25,1932,H,SIS,BKN,0,7,0.0
1932-09-25,1932,H,DET,NYG,7,0,1.0
1932-09-25,1932,H,GB,CHI,0,0,0.5
1932-10-02,1932,H,SIS,CHI,0,0,0.5
1932-10-02,1932,H,GB,NYG,13,0,1.0
1932-10-02,1932,H,DET,ARI,7,7,0.5
1932-10-02,1932,H,WSH,BKN,0,14,0.0
1932-10-09,1932,H,BKN,SIS,6,7,0.0
1932-10-09,1932,H,WSH,NYG,14,6,1.0
1932-10-09,1932,H,GB,DET,15,10,1.0
1932-10-09,1932,H,ARI,CHI,0,0,0.5
1932-10-16,1932,H,CHI,GB,0,2,0.0
1932-10-16,1932,H,SIS,DET,7,7,0.5
1932-10-16,1932,H,WSH,ARI,0,9,0.0
1932-10-16,1932,H,NYG,BKN,20,12,1.0
1932-10-20,1932,H,SIS,DET,6,13,0.0
1932-10-23,1932,H,CHI,SIS,27,7,1.0
1932-10-23,1932,H,GB,BKN,13,0,1.0
1932-10-23,1932,H,NYG,WSH,0,0,0.5
1932-10-30,1932,H,GB,SIS,26,0,1.0
1932-10-30,1932,H,NYG,DET,0,6,0.0
1932-10-30,1932,H,ARI,BKN,27,7,1.0
1932-10-30,1932,H,WSH,CHI,7,7,0.5
1932-11-06,1932,H,BKN,DET,7,17,0.0
1932-11-06,1932,H,WSH,SIS,19,6,1.0
1932-11-06,1932,H,NYG,CHI,8,28,0.0
1932-11-06,1932,H,ARI,GB,9,19,0.0
1932-11-13,1932,H,NYG,SIS,27,7,1.0
1932-11-13,1932,H,WSH,GB,0,21,0.0
1932-11-13,1932,H,CHI,DET,13,13,0.5
1932-11-13,1932,H,BKN,ARI,3,0,1.0
1932-11-20,1932,H,SIS,ARI,21,7,1.0
1932-11-20,1932,H,NYG,GB,6,0,1.0
1932-11-20,1932,H,DET,WSH,10,0,1.0
1932-11-20,1932,H,CHI,BKN,20,0,1.0
1932-11-24,1932,H,BKN,GB,0,7,0.0
1932-11-24,1932,H,SIS,NYG,13,13,0.5
1932-11-24,1932,H,CHI,ARI,34,0,1.0
1932-11-27,1932,H,BKN,NYG,7,13,0.0
1932-11-27,1932,H,DET,CHI,7,7,0.5
1932-11-27,1932,H,ARI,WSH,6,8,0.0
1932-11-27,1932,H,SIS,GB,3,21,0.0
1932-12-04,1932,H,DET,GB,19,0,1.0
1932-12-04,1932,H,BKN,WSH,0,7,0.0
1932-12-04,1932,H,CHI,NYG,6,0,1.0
1932-12-11,1932,H,CHI,GB,9,0,1.0
1932-12-18,1932,H,CHI,DET,9,0,1.0
1933-09-17,1933,H,DET,RED,21,0,1.0
1933-09-17,1933,H,GB,WSH,7,7,0.5
1933-09-20,1933,H,PIT,NYG,2,23,0.0
1933-09-24,1933,H,DET,NYG,17,7,1.0
1933-09-24,1933,H,GB,CHI,7,14,0.0
1933-09-27,1933,H,PIT,ARI,14,13,1.0
1933-10-01,1933,H,GB,NYG,7,10,0.0
